"RL1-A","YL2-A"
20768,2941
19797,1322
5900,440
36216,2655
28688,6239
35650,4197
44833,16192
9852,613
29038,2065
13737,1366
40539,10124
54141,10830
29018,4768
66235,11939
19217,3084
5331,388
9275,350
45118,5382
23181,1705
50043,5269
16139,2307
7614,639
17581,2131
8766,1228
55557,9309
29514,6280
67648,6991
47166,5591
48071,8960
25429,6821
14600,2007
27965,7123
27364,6151
56668,13198
3632,623
16195,881
24410,1747
28392,2569
25932,3639
24801,1483
37794,12218
37079,5601
10199,1194
14015,892
6826,1527
29210,2127
19424,6021
24552,3543
5142,487
13847,1351
36019,18788
30722,2119
10298,3634
20498,2829
24964,2336
14090,2236
35133,7027
39887,15123
23567,863
55880,19913
23322,1841
12763,2445
68144,3727
31872,4389
33228,6486
61431,4558
9244,1511
37362,2482
39119,8997
35593,3572
5964,2894
69724,8197
97072,17974
38053,2072
34186,2814
66573,9391
39985,12822
31045,2292
14143,1240
32995,8582
14799,1086
41636,3351
59172,3720
37983,2518
76614,8786
57847,9031
34675,4711
36085,2335
30026,2495
10688,864
23524,5979
9482,2748
81694,9570
79485,25817
24165,3407
59100,6843
49053,7479
40157,2410
44125,9942
31860,988
52979,5793
24797,2530
50678,6384
11491,631
17005,1422
7419,1002
28728,4380
27125,3383
51107,8487
22907,1692
51389,3595
41430,2374
41463,8940
37437,4570
31633,2463
26591,3677
26079,2330
42189,6056
32640,7683
53465,7778
11412,868
39605,1858
46572,8681
17873,1302
29360,6249
51343,5018
24653,1295
35758,2764
54178,5389
22779,5169
17571,5077
19945,2393
41599,4769
258,377
25786,6924
6649,2185
5868,742
30167,8808
23377,2789
43108,4272
20712,2396
33896,6005
44293,4664
47040,7356
22232,3294
50932,9255
2622,452
16742,1440
34483,3890
9447,887
26876,6011
47636,5366
13633,1814
23443,2837
30803,8685
61686,9461
22515,4234
-26,3357
58543,3888
46729,6584
30885,4068
32836,3767
47564,5089
27444,4968
9871,1247
20125,1177
23252,896
32123,7073
65963,13800
27619,3893
24990,2283
13714,778
11923,409
35825,11139
42123,8424
34719,1460
17811,1318
47104,6871
46406,6777
6347,1179
30181,3271
15116,4136
14631,1799
42700,4852
26628,2045
19247,5800
26444,5144
17576,828
7118,759
17252,2425
15507,987
60029,10388
17193,2316
25792,2350
43603,3142
13108,1179
43314,9089
22876,2930
16927,751
39613,4438
23480,4498
59407,3616
57656,11598
30062,1452
18058,1250
61273,13190
16331,1595
31729,3613
16297,1174
23085,2679
4851,1118
45295,3875
5960,559
21888,1347
43000,3550
12091,2216
31834,2913
17237,966
29711,3684
11254,1108
23684,1738
22958,2497
8782,5150
37902,4835
71735,11408
43513,4101
5659,642
48097,8256
64088,19397
28558,2357
37190,8013
40290,5091
14225,1385
63386,13711
22047,2252
41824,2418
33731,11679
27892,7296
11699,2646
14874,822
37232,5899
14008,1763
48519,6948
20396,1418
14230,530
24950,5277
27832,1533
28248,3536
38843,8515
14012,4492
36713,2226
34375,3902
32801,4247
7471,481
44851,7096
39846,7291
30157,2132
10332,1057
19249,3245
6933,723
16065,972
97837,23997
10068,1207
9872,854
19087,1781
19002,2342
20851,2580
46461,3109
73390,6452
17625,1037
22850,1610
20873,2254
39844,4164
16369,597
33003,3492
51503,5904
20457,3630
27970,2575
71386,29492
44282,5094
25455,2154
16153,1652
26526,4786
44331,2319
37610,3107
51690,19577
13195,973
11750,1370
67801,5329
23167,1236
28104,6098
36492,5389
25101,1652
31934,3881
36518,5239
83069,20210
17179,4924
14690,805
38770,4911
24930,3773
53889,7525
52717,8693
34161,3285
19537,2536
28573,2604
37950,1353
31348,7197
12164,1309
54518,7174
13448,1354
21649,4611
14323,4816
14488,1076
72402,10507
9493,1087
26284,1929
62004,10287
35564,9724
16617,3054
16783,2063
26218,4291
51026,20878
26294,682
29190,4695
4627,725
40553,5741
37060,6619
8920,4616
15080,1113
13784,1113
20774,1444
11488,671
16545,2069
45581,10117
49450,10926
29255,2300
35689,1696
11393,832
78582,3600
37439,7193
29940,2116
36035,2835
38777,3247
59820,8570
11860,467
18172,1795
11666,1853
17740,2419
61479,10341
62478,10572
16110,2485
32968,5650
56162,1976
40722,7841
5989,2189
36119,4179
19256,2888
21358,5050
6099,786
41011,4089
51291,8852
26289,5264
16581,3741
17545,854
36722,5249
27386,3653
19182,1333
13285,2577
25770,5257
37749,2067
35452,2511
75691,20432
8604,603
35125,7741
44598,14144
54628,10524
25119,6627
6155,1743
44183,15617
32774,3783
67918,15262
19518,4030
41136,3753
14807,814
39834,4209
32559,7232
13597,723
7252,588
13066,2542
30109,3941
41265,5338
45963,8411
16141,1792
13495,11242
6357,910
31776,7198
23275,2078
12819,2807
17044,614
4005,1714
11163,612
14743,2665
18684,3446
21110,3271
57573,6207
13594,980
22551,2243
70469,9663
25255,927
57742,13251
23504,7679
15117,1957
42110,4838
17401,2291
15481,1601
14869,3365
23399,2015
25780,4082
13151,1860
7398,717
18998,2220
21054,2634
27799,6470
42370,7837
39684,4766
13356,1133
45143,14298
22018,3229
16539,1772
23163,1954
7215,1132
10170,1465
19615,1772
92906,5588
27950,3325
31229,3000
112260,9624
29037,4461
27447,827
26480,4906
36933,4115
61288,10775
72582,7703
32538,4960
18157,3058
14259,2057
27313,2025
11371,2138
42616,3030
145514,78574
8253,1990
15955,1101
77722,11006
127716,39720
13950,1417
21581,1425
31841,5399
42267,7867
31218,6950
20768,2999
39780,9271
42919,7134
3048,412
12167,994
17497,1367
23211,1464
18415,3349
43207,9409
73102,3784
28075,2206
46119,2712
79020,9819
49286,5454
12526,1128
12138,1486
86346,15059
10664,1510
22525,3988
74382,13951
56944,4890
53664,7938
31815,3203
9209,2106
13996,2790
19928,5057
30801,4808
28132,3421
10597,1296
30997,2596
36794,5408
9390,906
9170,1258
31755,1909
19548,849
20062,2801
6104,695
29855,1706
41666,9990
30607,3557
69904,2997
37493,3762
25617,930
19886,1898
40996,2379
28437,3474
39920,5236
17276,4636
19380,2557
25242,2603
54494,6343
17850,2051
27254,2076
31270,7568
39344,5030
37534,4608
29260,2881
23799,2681
8563,806
13236,977
12502,2869
36807,8500
22145,5444
28032,3459
33807,3652
23499,2901
19856,2297
22425,1392
4081,774
34956,8399
15717,1813
5617,701
86507,22942
61916,9817
31032,9174
25404,6956
7427,543
47716,11249
24251,13894
31148,4125
49252,4199
36257,3464
46733,8954
23139,2008
33318,1819
22811,2929
46319,4175
38446,17186
16115,3172
26409,414
31961,5321
21860,2131
21417,3720
37858,4854
26091,667
22353,1400
47727,8096
21658,2977
44407,5153
70886,3701
45018,3519
42645,2496
5363,1714
32438,3951
35625,3018
15994,2031
20815,1372
66587,9812
21290,3517
17297,1782
80576,17412
5200,512
30189,1848
36491,5349
6885,768
15202,1760
44387,6855
44405,5984
31977,3813
43073,5593
7910,517
97812,21683
16532,1987
18674,2422
15277,1656
43351,4977
19100,1717
24712,1635
59470,18304
33701,1776
54962,10862
53796,9119
16848,1768
33726,3864
16018,2155
28905,4968
32562,5603
14234,2051
38910,4148
22498,1177
75040,26683
60180,16013
3856,353
65804,5994
9987,1881
6842,418
21009,4625
34577,6921
39400,12228
13656,5305
24375,3310
25121,6410
72019,12753
33300,3564
16833,3690
9145,493
25989,2828
17553,868
6632,901
49258,10358
12239,1344
23817,1854
33145,1502
63599,3351
23078,4320
21418,3274
20263,3459
25537,4081
47659,10331
36688,7821
20171,4292
51941,8940
89720,9874
24042,1875
20683,2527
47975,5457
29480,12866
18744,1792
31974,3781
14580,1657
15319,2312
20519,3916
22732,3283
57629,12667
32048,5515
57856,9126
20024,885
23099,1789
11892,562
66178,9135
15853,1675
21946,771
40793,1935
10160,2595
31309,8724
13910,1612
45862,6983
35911,3542
18260,2270
17699,1591
36330,3771
59232,1682
54928,21257
12805,1155
10752,2061
14266,806
43711,8978
86933,15562
25784,2975
31434,4506
51285,6989
23167,2924
29528,3359
26707,4557
9464,2493
26373,2577
21736,2487
35728,10411
17922,1944
24281,4698
24465,1840
7896,1412
38299,3225
4838,604
40934,7500
24383,1047
27659,4238
19503,3707
47844,6190
50379,5342
41719,1604
7321,1041
29736,2411
41653,5066
29587,1271
29816,5233
10602,1792
48914,11171
22282,2191
23955,4842
36376,5919
22739,4084
28729,4763
5363,562
11881,1383
30154,2699
19167,1075
31980,5387
121954,19693
19029,1023
47756,7576
75164,11530
26712,3842
70064,20014
5656,2123
22098,1608
22051,1450
18831,1753
92588,13687
21977,1280
15995,643
27743,6138
18204,1853
18061,883
51142,9559
25879,6710
36043,2174
20080,1206
13762,1025
34670,2311
13217,1469
21142,3328
17483,2574
79138,7869
26530,1774
21880,989
32816,6545
27245,2189
37300,5217
27926,2910
16233,5799
29331,8281
31996,6620
63812,8242
35335,4118
68568,7416
9490,466
25046,1776
9415,600
49149,6254
50282,2845
34735,6958
21830,6003
44716,7266
10349,1049
11425,614
14943,928
35696,3161
45498,8823
9641,723
12498,1729
21390,2226
24969,3771
11449,613
13915,1098
28221,6154
46840,13028
17448,2161
38477,4545
41116,7839
44517,4080
26075,10267
26058,2096
30242,3105
28348,3133
22582,1679
21839,3809
47100,7027
41050,10028
28678,3594
28291,3075
43783,8442
16402,1825
8203,2080
30835,6812
73151,11984
29594,4452
34699,6405
14373,1676
41205,7721
20855,2659
16385,1635
26832,3812
23002,2517
10598,779
119506,29244
64049,15063
13250,607
9960,529
3525,1178
65003,13519
9094,877
3182,472
19213,4469
24759,4886
37630,2920
64924,12526
17043,2465
12205,2837
69804,3577
15607,642
21570,2046
18827,1666
7443,567
36204,5010
36274,2072
19922,983
15089,17768
27581,3211
15540,834
17273,1977
7011,522
53839,7175
48724,9115
26574,4031
24420,1150
28611,1956
7764,414
18616,1831
18568,1269
14382,386
48905,4638
3637,477
20245,3759
22166,4927
16099,1666
18532,1794
49900,13197
11513,2113
18289,1340
26334,2104
32827,7376
4829,677
38616,2132
15996,927
25044,1432
42054,8649
9352,708
23604,1419
40566,7894
44371,14921
23181,4426
17378,1740
21717,2317
35788,6657
45047,6932
11222,1004
35009,2378
20606,5682
22934,2835
41067,5100
35669,7787
26838,2734
21489,2187
26695,6140
27037,3009
39331,10705
10480,946
55717,5111
22556,2172
7905,916
27118,2032
86085,17057
21207,2483
20867,1384
12778,918
43135,12784
40965,8122
15033,1573
27765,3185
11246,519
22073,1231
11932,2524
26305,1847
32342,3135
58042,6647
37885,9426
24126,4049
10598,612
29670,6464
44293,10228
24442,2655
7378,2056
26564,4047
28017,3239
19493,2333
7820,496
7699,421
41811,9454
18813,4254
36374,6124
59241,5802
17171,1269
9558,980
38793,6065
35092,4556
16609,1169
46677,8090
24184,4330
14008,2111
20854,1159
13549,1102
13820,3937
69732,13551
46013,4591
40774,2246
45789,5832
20307,2019
30003,4068
17526,1473
53342,10872
16054,1885
49438,5339
33317,4339
30295,3120
19402,5118
38084,10620
20037,1321
16112,1490
12603,2706
56148,7857
51146,6462
24699,7194
9216,487
8823,695
47663,23521
27894,3140
17315,536
26485,3096
30488,3282
43931,5617
46103,6809
76512,9094
29809,2246
23572,2554
45625,8705
31998,2925
18697,1984
35097,1893
42777,8273
28221,4690
35664,6114
17142,3654
11672,2055
23187,2007
26592,4969
17328,1483
45299,6135
20257,2090
51393,11865
21749,4265
23876,1369
13544,1376
31267,9587
96598,18672
47121,11332
35862,5096
11379,886
29021,3984
38040,2684
23330,1672
37842,4102
56433,13013
26585,2847
46692,4144
10014,938
72506,10294
12459,1075
20646,8369
50690,4688
23207,1387
24209,1964
27221,8506
22385,4209
81255,2958
26150,2962
45626,10091
28960,10076
10575,844
10754,836
11689,1324
17720,2383
39559,4442
32533,8397
14617,1263
68171,6325
25849,12779
23055,3216
8474,3349
42957,1669
12306,1454
11616,2214
11461,764
56900,12050
18482,4187
6822,1042
32618,7103
21291,3277
26740,3199
54828,3566
10694,1127
12073,2057
56449,7299
9425,697
35588,1442
22956,1944
38011,2901
6455,374
37082,3832
40189,4265
8231,958
25861,2122
18653,1015
35274,5127
18883,1303
49535,6439
38914,5778
11455,904
16657,733
19740,2445
23531,2311
16905,1696
22663,2368
31882,1869
43978,12210
46425,2847
50519,13031
39109,11028
17997,2089
48467,7289
4597,461
17330,456
33727,7100
67052,8818
69021,3358
38714,7654
10519,1177
24857,980
12561,1893
24619,3297
37293,8861
47682,3883
49719,6933
61584,8287
17727,1920
9128,2197
45764,6293
21583,2295
36315,3935
17002,6258
60730,19787
32384,2730
17374,3465
22461,6651
31324,2772
17268,2559
37227,5437
30855,6462
73677,19457
23453,1632
24589,1965
18951,1281
46415,6096
79515,12517
38654,7515
10457,498
28428,6067
21810,2482
11650,693
23304,1704
7634,2479
16894,1139
19726,2248
18807,2024
27959,4260
51293,12724
26791,5601
9093,1340
12820,1674
18093,1825
11083,401
48194,4656
14686,907
31206,3221
34207,5776
51751,5324
35310,5043
16012,1273
8882,1139
10376,3226
23773,3765
19133,1677
32668,5670
71719,14876
29058,6170
21292,4340
45076,5554
38777,5890
9282,885
31714,6281
18092,2801
24103,1356
15358,1614
8506,2189
7762,508
35064,5580
23131,2097
39694,4436
26508,3503
15274,3632
51001,7061
16024,929
44781,6909
13359,3370
37752,8184
32198,4067
26493,4655
37949,10552
46461,5130
70927,12557
6777,681
7947,1699
13673,1059
38636,6327
25669,2258
9862,1035
8967,818
19491,2222
7603,920
19835,4819
32443,6390
-647,709
22484,6975
14814,2264
43054,7709
39867,9550
23121,2699
40815,2413
20551,2693
44362,5567
12546,1526
7167,872
29878,2431
14920,2390
10402,832
76549,18717
35551,4970
20454,2185
37856,6876
7759,898
32573,1885
61258,9561
6932,495
37840,8231
13911,957
22069,1068
28360,4076
39152,5757
22279,2853
35777,6246
17937,2055
40208,3878
43080,8886
25758,697
16426,2542
15893,1869
24664,2359
61565,7475
15008,4592
61965,6630
7720,2757
36418,8754
22751,3605
23967,3892
61689,9619
26432,1594
54234,11669
36314,9800
12217,1674
16956,1123
43378,11272
41071,5958
19446,1776
97626,13828
6013,515
25010,2689
17829,2704
31397,3573
35607,3002
23745,2015
11208,629
27508,6204
16536,1332
37147,7219
13416,2199
22178,3202
23388,2568
33021,3727
12845,1048
48435,4757
36552,4581
58490,8679
35742,5791
8465,1305
62152,8656
10245,1266
33692,2408
23560,5758
56094,9184
19570,2065
11428,2460
33912,5827
53383,4693
68445,7129
30292,5818
8615,954
41677,12832
60201,14721
34147,3106
23824,2548
41368,5702
44919,18655
10192,1201
42893,10271
31178,3310
17786,1458
10602,575
4249,1396
46985,12263
49879,5876
5560,9928
10219,346
58870,10442
53299,6758
20008,4006
42499,9666
25075,3527
52902,7144
39341,2042
15493,6217
2399,607
62837,15602
12313,812
34291,6976
30030,11243
14773,1253
10880,830
10248,1086
40386,3442
6163,1614
39172,1059
13390,2045
42082,3897
16816,969
18094,1214
17253,597
33302,6568
19595,2065
11092,938
22645,1525
19802,2629
55096,5100
28308,2621
13659,1526
34176,1753
20416,2554
21329,5052
45287,6948
42152,7146
35621,6305
8004,1005
16486,1974
12880,553
2753,737
54208,14153
15473,2412
9651,1009
17029,601
34531,4781
32680,4196
11918,1838
61037,8599
15158,849
16526,1692
29385,4843
31873,7933
21846,4299
169346,32616
53436,17153
4877,6157
10643,1164
34558,14591
17063,2095
50196,3146
34214,2566
17436,1403
16818,1103
5995,1495
21216,2803
9518,837
52576,6083
5962,794
22963,1547
32523,2439
37030,8359
17674,2255
21356,982
62881,10032
38172,3912
40906,3773
18463,1893
33805,1912
5309,3169
62013,20143
20902,1705
8835,617
9506,1467
24374,2300
38597,6200
46999,7167
19890,1215
29693,5260
36606,4267
29189,3314
37466,5289
37617,8906
42627,14684
20781,1932
31157,5044
27088,1645
15154,2508
51612,15309
23029,6605
21101,1529
15288,1428
21621,3186
83529,4294
35174,4247
17148,1906
90463,16417
39569,9053
15769,798
17001,2177
29864,6060
25510,5239
35707,10738
14266,520
14838,1031
3465,373
18075,2281
62252,5492
31543,5238
30711,5719
37991,5471
13422,1846
16770,1089
6724,583
71577,11056
24158,2210
26817,2165
20430,3272
36170,3961
63175,13723
31675,3759
47424,6457
51942,5034
31600,2771
48204,7145
26909,4851
51188,11604
37920,4933
48017,7367
49044,6776
19029,733
37869,2672
26920,3115
13722,1002
7752,791
28170,3699
22515,4374
43956,5689
7813,946
24197,3002
71393,9161
54218,11781
25267,942
29763,2760
30959,2867
8583,1091
32914,6009
29653,2669
33572,4388
44132,15311
39666,2671
33483,4827
11588,999
10011,1042
15299,976
46215,7408
34204,1995
9404,5700
26043,4489
42118,6522
16446,989
20436,1215
52686,16252
28329,2358
55840,7792
10062,3172
16604,1548
44608,3072
38029,3820
26177,7106
20148,3678
24124,2425
18087,1334
6719,767
27482,4414
26047,4961
12749,1205
36629,11090
52207,4076
44420,3351
17506,1815
40363,5890
28237,1587
33851,3039
38416,5899
49387,5726
13988,1509
5608,848
6696,1406
38387,5411
42013,13107
31506,2455
36962,7107
81457,20610
24366,3133
8431,376
20403,2641
29590,4109
79984,17692
51879,4698
7132,992
20322,2084
35159,6089
17185,910
7077,806
52667,9739
25650,3321
40266,4053
52829,7342
15490,1932
41681,5591
20068,4543
15007,930
40296,3245
9651,4510
32981,11055
105059,12097
50631,3762
75912,17602
21056,1097
13018,1310
74308,8552
34673,1457
23289,1900
11618,1470
53453,6495
19517,3737
16216,2136
22482,8154
24604,2371
13913,1548
13966,1471
8054,3316
25343,4093
36775,5899
25950,2874
29126,4489
5072,1356
13445,1748
7890,368
20270,5189
20231,4160
29045,1704
45174,10694
35416,7848
37049,2115
13805,1559
37078,4406
15828,2285
32395,1516
68272,11961
16520,1409
20528,2952
14545,1247
25107,3103
16709,1696
38092,6069
14347,1285
16345,1135
29096,4396
11117,839
9149,509
21179,1968
22219,1647
14176,683
36025,9564
24388,3027
39173,4501
30308,6011
8812,872
33667,4079
6657,452
80350,19569
13357,840
21096,1812
8822,1352
29098,5282
59428,12318
19538,1324
27575,1386
31343,10607
2571,478
30585,3052
38784,9446
20998,525
24251,1337
14910,628
7186,652
37855,3069
33514,3962
19706,2899
13433,1528
21091,3006
23094,3177
25655,2938
13281,1466
17594,583
8902,1250
37214,5987
52423,6658
13523,662
77905,11519
39103,9530
32169,3643
64641,13631
49039,6273
35916,2842
25982,2254
28890,4259
12103,1325
20270,1431
18613,1197
15895,2524
17140,816
27146,4739
33784,5422
6710,460
15884,1444
17718,1229
21528,3906
34645,5725
30674,5322
13076,826
34790,4909
13394,944
11001,383
9716,867
89943,12565
16234,2206
25947,5257
36788,12345
27497,1270
47354,10977
13571,1202
33030,4397
9939,1232
18623,2500
55241,7805
18642,2696
9716,1666
46822,4769
39435,7584
18508,601
11297,694
61279,14392
11691,705
54339,5108
9349,809
34522,5501
32835,4073
10522,891
71999,8840
24928,3660
37649,3985
29401,2119
23160,3641
56310,8227
21598,9466
33351,2969
19603,3969
54783,3680
20928,12822
6973,941
11000,512
24978,1327
15558,1307
23649,2522
28771,5073
13130,804
55132,7170
21815,1314
16226,2724
26353,4080
28021,2337
10714,2145
16321,3540
20555,1603
12868,582
27063,1743
33669,4306
20565,2251
41444,3238
17740,1514
25205,2571
94190,19198
13148,2621
98963,7349
14894,1816
95181,10166
14936,1052
46305,11028
13512,2208
54650,4537
17701,1722
35777,4139
53366,4703
17669,2072
21807,2342
17074,2438
35642,2669
24551,1185
6564,2142
26973,2734
7910,967
15294,2062
14062,468
24208,1779
20333,1349
1975,799
14951,1467
4051,823
51286,9417
10960,495
16473,4452
21261,1591
17615,1811
13427,1262
31559,4169
19505,966
41235,5022
56512,8497
11509,901
86181,16569
26134,3926
39487,7475
5905,768
40834,1760
17625,812
48064,9276
9302,1315
12186,358
59178,5519
30650,4129
43909,4131
49180,20589
31791,2458
12297,1066
37048,8682
28346,2300
30924,4365
31495,1040
27123,3434
23437,3082
8224,772
39864,9367
13823,3268
28792,5378
37459,8121
30780,1500
22959,1626
11443,786
14400,898
7196,507
33867,4833
29396,2765
17480,2262
102276,38302
24156,6211
17484,3591
41869,8339
38912,1836
15642,1707
128650,21924
32903,3955
34963,5316
19827,1273
29617,5440
44139,9769
11893,1710
14753,2860
17418,1060
14609,1424
63051,13909
38901,6896
87496,23608
19465,1854
49725,8488
9486,1049
38153,3641
56013,8340
15602,1480
25909,1711
27344,2055
45832,6767
65278,16881
28971,4302
67722,18456
26425,3125
95323,10634
9862,495
33894,4437
57195,4697
75180,9462
9638,1511
10342,1557
7960,816
84871,25756
43121,12668
5512,1161
11300,679
32697,5504
21912,5696
36545,2470
38443,4450
65178,7642
20313,4097
18005,974
13776,1955
35694,2503
41592,3192
15917,3390
46151,5448
41278,7012
27505,2603
2106,412
45314,6662
103628,16018
33521,4655
52212,6763
56476,13629
61749,12469
17122,2739
93781,6890
52364,4180
34236,5694
21328,4177
13481,1228
25481,1292
13566,1966
15836,2065
32342,2174
14816,1693
19035,3395
18378,3423
11804,1738
55646,6517
10002,2276
50430,8525
40694,7130
16203,3100
41011,2802
46112,7642
58040,5958
37825,4236
40767,6157
13839,2036
16874,1869
44695,6241
23951,6694
44161,9438
23715,3232
11095,998
11096,640
4659,629
60350,2203
27224,3577
46273,2139
12496,1598
22117,792
12823,866
33368,8222
41888,8538
11436,1403
55082,9533
4762,418
17010,866
18042,1929
22787,2247
32814,2195
14829,1648
13666,972
11841,451
11150,789
10659,2385
16956,1310
23265,2877
19911,3007
43597,5079
8874,523
7642,844
338,2715
125305,29982
37118,6470
36243,2560
10768,1100
13063,1247
70220,12540
9695,1857
62276,3278
20777,3401
35474,8290
10469,879
18206,4186
28191,6938
42239,4531
12557,2278
39215,4157
56669,6053
68723,7528
18522,3113
51526,6260
56274,4604
18720,1989
9775,486
57472,8941
6794,374
14080,1132
21959,2873
32629,4418
16068,709
24304,7348
19531,3888
7024,553
17994,1647
38648,7012
43587,4680
38491,5078
13704,917
11040,521
21955,4049
26549,1062
11197,1987
22706,2941
19448,8848
26895,6779
7657,803
25697,4335
31006,10195
70918,15695
60880,4604
41028,8006
7323,1052
22005,2046
13277,1417
27643,3966
25605,4036
14353,885
23698,1159
10752,1007
29508,2870
22833,2990
12170,1520
18938,1660
32958,5934
13199,2187
43730,2114
20092,660
17657,2090
22728,1602
24243,5510
51426,6693
29970,4370
18044,1228
19001,2290
31176,5000
83433,10478
32531,3752
15125,1592
12884,528
19892,2053
28216,2475
8428,1460
25435,3432
29803,5708
13902,1058
8555,408
12967,1034
30672,12236
15752,647
17179,2905
49039,6607
58844,5139
14619,788
46153,4000
19829,1370
28910,5405
22881,587
66322,9168
12876,763
20458,1293
63662,13282
6882,476
41082,13432
68262,6533
44734,9064
25535,2920
11693,1135
18165,1909
48405,5673
67116,12100
48057,7768
18932,1616
12808,2386
28648,4573
15191,899
28128,4551
60202,6984
66866,9465
18949,2333
15250,1450
54987,8949
23490,2036
45254,9408
18641,1842
14272,986
28371,1837
7005,436
87849,5617
20112,2034
36413,3195
30291,2338
68259,10331
43578,7515
13560,664
13221,1633
28786,2960
26430,3290
69959,4294
9533,1279
18602,4896
38956,12016
34475,6738
9647,1845
14726,1639
38870,2476
28801,2672
21798,3241
15663,2313
50176,8496
49388,3986
8305,1111
73038,6017
29308,2072
25357,7343
12071,2644
16076,1661
11064,1887
9750,1694
30310,6736
47630,6205
66474,14591
99483,12489
32161,3498
26911,2794
42125,4692
27899,2807
24534,1950
42634,5031
9822,696
88173,16370
42421,5970
20676,964
18901,4463
16481,4300
11402,807
47574,10556
58644,4232
21149,1494
18413,1136
41335,2463
19697,3123
31607,1763
11102,2878
43891,6537
38543,4557
15805,1072
12395,1418
6729,672
14195,1035
11567,689
48917,9006
43797,4340
69096,13082
14053,2809
13986,1946
33969,3429
33000,11081
43187,23478
16056,1467
10418,702
41883,8993
33834,6168
28295,2263
45502,9990
38054,3406
14219,1797
11894,2019
43750,3870
25258,1871
28199,1039
17630,1029
16981,3139
27887,1760
41001,5213
16793,929
33604,4384
39773,5860
42868,3715
37977,6965
53845,15335
8850,1412
36898,4741
62030,2033
11803,651
-363,501
25573,2361
29529,9463
44136,8078
54957,8804
18650,1901
53644,10488
33701,6271
35531,7164
44804,8248
17768,2638
35880,7228
52156,7273
27766,2893
68681,6930
12125,2154
34166,8780
29612,3630
56856,11438
28732,2659
27068,3581
12693,5659
43765,7921
62763,11060
35445,6620
59423,7009
33124,3216
28932,2244
12059,950
6667,633
21422,2696
5862,1267
60852,8977
46603,10429
30317,1505
16469,2080
19281,650
35238,4623
10012,464
16879,1499
67003,12729
28592,1799
27965,3560
32187,2906
21419,3552
35852,9832
15696,3783
30030,2893
41863,3206
10312,997
41786,8528
34618,3958
32888,6690
29049,2483
21896,937
14548,816
20009,3148
33615,11456
53574,9803
32199,3055
13702,996
20134,2058
8465,2567
38638,5733
8745,816
37362,11009
15489,803
35394,3684
20964,1403
42702,13789
8353,1253
27374,4863
72299,4065
30653,3861
20893,2383
21744,462
35408,2982
10960,913
46881,9857
27193,2367
44101,7552
38534,3509
10466,649
21459,3572
49259,11206
30130,3494
17838,1284
35031,3532
23264,767
46723,1539
40006,2296
12967,1692
39100,6977
42821,8708
18108,2398
4842,1444
17762,3229
26702,4214
38575,8228
55751,2928
29848,7883
9846,1821
13259,824
27687,1260
21473,1135
17494,1163
51346,6004
29190,6135
109296,16908
53202,13128
22661,15107
34663,5534
45367,6465
11435,927
20511,7565
11759,3365
8949,437
10649,415
28385,3216
45813,7243
16404,5001
26216,6232
27213,2559
16325,3819
30560,3060
39361,3712
31810,834
19900,2492
26125,3641
9905,1272
20063,1406
27620,2914
62673,5622
40972,5549
44698,14015
24459,1613
11726,1081
35523,9367
33759,3478
41078,6739
22705,7952
23539,2414
24881,3577
27813,2841
10897,1218
16917,5065
7386,991
8578,492
25457,3801
14362,1463
30718,8344
13770,1376
36196,3630
25776,2615
113338,14950
20132,1404
17991,2336
21950,1564
24177,1923
18460,1982
36656,4835
15041,1425
20550,2764
29634,4148
15992,2541
8145,994
33615,3029
21064,2754
62075,9084
15072,764
35989,10932
25280,3010
10721,1127
38710,5828
77089,3515
23468,5261
30078,3975
18778,3220
59383,9450
5539,484
50963,6994
22239,1275
37000,7941
31355,3683
26190,1298
75856,9721
34486,5281
37432,8777
31284,2005
25036,5055
21348,1721
9940,498
16761,1491
27565,2329
23906,2617
16938,1899
17555,1141
55485,5392
16058,3234
36125,2444
24582,2015
10663,1839
13715,867
40864,3419
18224,1425
28781,1495
63223,11141
59393,8289
14080,1082
29930,3746
6593,1868
46672,4316
36729,4069
55091,9260
32281,5477
20897,2194
3881,349
32855,7083
21149,2813
45228,20473
20768,1901
9621,880
48166,10640
27515,14207
31451,3982
14639,841
55077,4549
26545,2245
34926,2920
7568,1191
7876,833
25714,1603
18204,717
20051,1287
32906,4339
12338,1972
16192,2981
12696,3473
8609,1692
67159,15789
19343,972
11882,385
53558,6228
1088,1513
28555,2663
18684,1005
22012,3208
29382,7639
25290,2421
29172,3852
12848,1585
13430,771
18453,1754
29709,3155
16854,477
33677,11138
32314,3136
17320,1842
12212,541
29267,1180
28257,6386
68790,18643
22539,2001
54512,8306
11540,2047
17386,2901
122962,21794
15372,906
11166,1053
44540,3635
42914,2827
36346,7986
12017,1473
10599,1177
5708,369
2640,598
74081,10669
9301,3193
39992,3137
19458,2914
32704,4656
22418,3579
31565,4063
11511,1537
15877,1909
34489,5162
21717,6713
49317,15906
23704,4769
24786,3417
8027,5431
19566,2269
19085,1546
42784,6161
65797,18147
19531,3301
73508,7301
23141,1410
16934,1043
27995,5681
31044,8436
34765,1971
44793,1431
20065,2454
36517,7648
46863,7583
55958,3885
44051,6144
31569,3712
16489,2070
51478,14161
24404,2287
22992,2060
10829,1187
44314,2083
64423,7366
37061,5934
22191,1230
21936,2412
57604,10105
19981,1416
25561,3323
13116,1009
40927,7944
21415,2285
29135,2858
24370,1409
