"RL1-A","YL2-A"
17845,2177
20608,2003
15805,2084
13248,637
8833,1486
5402,2193
11534,2489
4685,1251
8497,499
13526,2749
2783,1312
28188,4823
6540,1254
23866,4921
17079,2462
105995,10482
7124,1274
7435,1283
11935,1779
33349,9647
21914,1669
32754,4110
5003,2084
5505,687
26912,6686
3863,767
16576,720
14816,1550
10617,2030
6366,671
35342,4611
7841,1098
11319,1476
24507,4743
1779,898
14230,8293
57336,7360
8147,880
14217,4500
37714,6811
20526,1565
29346,6465
26570,1687
4702,964
9284,665
15563,1655
2106,2669
11553,1063
4652,367
7407,2422
5418,1591
8080,1458
33269,7207
11123,768
16698,3673
17365,4578
3152,2553
17443,2098
6539,792
3514,673
4117,1156
19196,4200
24484,2294
12089,1189
4765,453
3396,499
6068,522
-932,1179
32404,9534
2437,2461
16712,4219
14443,1897
-1613,22463
17320,1849
17269,1808
4231,417
8800,3205
57546,2467
4840,609
9232,1219
26634,12790
21791,5928
26709,1970
5934,2415
17645,2091
25155,2721
21136,2067
7261,350
7558,2170
15950,3460
37247,9303
30685,8729
10783,2514
7732,2347
8169,760
685,1150
-328,2854
13942,1192
9104,554
9720,2787
-636,591
16157,3221
12733,1274
18450,1389
5601,1145
1658,4324
10831,2241
6919,587
885,509
20010,3117
2056,683
10431,3573
11512,777
26678,14225
9353,2893
31364,7254
9989,1842
11819,855
35458,2758
13806,1734
16260,3393
28878,1774
19262,7054
10063,1611
539,461
8297,1963
12848,436
12893,1098
318,1229
-1215,4438
9437,530
13407,2649
32939,9013
19146,2952
19260,2349
3084,986
10181,2358
19634,6863
8630,600
2754,1970
4302,676
12488,4129
7078,1526
5420,1661
6619,1600
17077,450
26197,4407
27711,12518
9399,4949
14679,943
5576,711
25249,6911
7375,1298
7153,928
8833,1495
29287,10184
5253,645
8751,2621
8744,1747
12370,2495
3441,875
13341,829
264,412
2478,2756
1039,1708
8074,1832
50083,5465
24400,3927
15382,4847
20431,4260
7184,978
7149,1075
719,1601
10059,1644
25120,3766
11239,775
25446,3903
6663,3440
16609,1465
4903,1275
9795,1870
-825,495
9658,812
8015,1655
2060,1535
11248,6202
4390,365
15635,791
16603,6388
14489,1735
11937,382
21834,3485
14190,2172
21715,3714
20844,2054
4319,1559
16720,1267
10572,1328
2949,391
29647,5843
22076,4578
14049,2576
4684,969
-54,1257
20859,2820
-47,553
14066,6255
4509,2024
10306,362
4183,1259
15535,1093
2880,677
11251,1261
6593,2425
2795,909
34212,7412
9974,996
17520,1914
8402,1519
6507,1792
4656,2282
3882,684
2589,1864
6864,1860
17570,3247
5987,433
26035,4085
16044,1940
5215,1253
8739,972
20676,1479
104,17030
3218,710
19331,1717
17676,14622
9690,5464
4209,574
15147,1426
9734,2091
5379,1079
16793,2246
17628,2447
6657,1077
10309,1255
12516,3898
12886,2961
5198,2786
1293,1740
9111,2553
16186,4691
3360,1243
20846,3064
3579,1570
21724,2960
8850,1505
3773,1602
6488,2039
6110,1006
21525,1045
35894,7807
11575,1186
57032,12583
11565,2156
11475,2490
19697,2157
-279,579
7780,527
15853,3078
17074,5575
6410,1988
6697,1093
7017,1165
2132,369
3828,2772
18394,2895
14049,1401
6052,1079
5590,1032
47103,18023
2535,1115
1767,533
17897,3106
18464,1531
7156,1548
407,726
9830,1130
17850,3896
6912,2071
15390,4845
7981,1224
22790,3904
8630,1140
24177,6826
54501,13691
4805,2837
6397,1136
60863,12433
66352,5102
28737,6367
16548,3397
23122,3148
14639,1219
2435,5552
24296,3005
16337,3462
19056,3555
9317,3190
24392,1647
3997,358
25773,4689
9249,406
10712,2042
6946,578
21987,2862
8115,1485
14177,7058
6670,1861
22961,4290
1347,1120
12687,1316
30805,2649
4091,594
60388,6261
57875,2786
31208,4790
6641,836
14462,1834
11473,4656
10286,1500
18894,2954
36708,7459
11667,467
3079,820
21650,3525
23038,2908
-776,386
12708,584
27105,2358
2039,494
20167,3360
6715,1386
27634,1839
9521,1814
8602,2271
3193,1606
6060,502
6639,3267
4321,377
21236,2442
14087,548
9955,895
14798,592
37525,3541
18241,5233
1090,628
21937,1598
5871,567
7563,443
9486,3194
14744,2844
7003,1447
50662,15117
13479,2055
4284,596
11770,2637
112,442
1270,519
3176,1750
47206,13392
10308,1635
8098,943
16693,671
22611,4915
13229,1364
8396,3893
7491,2229
3958,705
25159,3031
2590,1373
7151,2670
22619,4662
7614,1400
7227,600
10608,411
5749,1113
46175,1918
6721,610
4985,537
4745,445
12881,797
8697,692
10823,3097
6850,3756
275,1069
27971,1685
14126,2569
21877,5687
1151,1171
11722,1166
14690,1661
13104,3754
15385,2413
22858,4074
8848,2182
12273,5738
2829,739
25748,5368
19765,1708
14184,3883
11503,6948
19820,1564
21870,1531
3028,413
72489,5416
25459,7170
6960,1122
11848,1972
12685,2016
4692,1541
10719,1111
973,671
17913,4079
6625,589
3151,4546
6748,1805
24001,4731
35489,10042
9799,3764
10166,1200
12375,2961
12696,2284
1974,858
9111,754
21800,2171
6079,607
3598,629
15879,1218
11280,2179
8209,908
4524,847
8898,2062
5939,1257
14940,1760
10674,1014
48985,15790
2923,465
120832,32518
10060,1353
13860,2477
38402,4924
15067,2423
2813,897
20674,4773
9438,2680
45710,9638
6496,1421
9472,791
14964,3313
6084,517
45909,12448
12503,2885
7959,1677
30061,4464
8570,2042
21913,5614
7939,1357
14889,2564
20869,5545
5256,1818
28436,6986
13871,2197
3749,1056
17177,4079
1134,590
12526,604
4543,2256
9362,2057
24188,4099
8071,1591
35675,4232
5722,1413
29129,21027
11980,1038
14873,6826
1582,5495
3988,1209
17131,576
14790,2358
23772,9026
26243,4254
21868,11001
4098,780
7450,1256
40769,4070
43819,6357
11733,6129
11949,1430
14700,939
8237,2932
12267,2626
19549,4115
17981,2693
5883,4788
7939,1111
3908,2804
7208,1002
10163,553
1992,855
3633,461
12451,1700
9028,1921
20329,7904
8319,1385
14418,1849
18000,1355
14415,1311
2722,18729
9614,720
13252,1601
3015,583
509,372
9483,1604
11834,2590
9969,1832
7154,1055
32006,6327
7132,1414
2645,905
18069,1648
8326,534
17320,1503
16003,2591
20726,6504
18383,6226
10625,656
17648,2349
9046,1821
4339,1100
6232,1194
30769,10991
7650,728
17193,5159
4075,351
3153,571
18964,2227
2370,2711
15487,8087
29543,1955
20658,2953
24458,6791
5359,409
12049,2429
2467,1868
8799,995
18448,3966
8519,1978
29297,2227
15758,4424
22168,9420
25315,4477
4216,1510
1580,532
29168,5273
11226,2103
3815,688
40775,11845
25916,5843
7741,4829
26130,5233
5605,1604
13703,864
7240,1084
15178,1288
34387,2978
8177,1676
3916,758
25335,3051
20649,3090
4691,428
10948,2603
2486,1323
13343,841
2066,778
6993,1711
6494,4725
4640,950
8139,3306
8461,1033
14882,1708
7636,431
15798,2230
6012,1051
14274,3829
10128,1640
8438,2456
5530,407
24824,3967
12560,3150
5187,1090
13242,1086
19308,1882
7512,12256
20022,6627
21407,4507
3231,351
23339,12578
31626,5694
8380,1312
20001,3410
4896,416
1148,1854
6394,1518
12245,6240
4897,768
9053,828
8890,2167
8433,871
20840,1212
4962,1569
15194,3842
67821,10026
5932,348
19130,2596
14126,5103
11771,763
11255,1346
8513,1498
19998,2118
29593,6175
11196,1016
15856,3052
12582,2874
9799,851
12832,1215
12949,1707
7607,854
17347,2130
6249,536
19816,9248
3019,2752
1685,773
13597,2229
5075,835
18172,3106
21132,2045
37199,5618
23378,1400
11989,890
39406,2209
3863,509
28979,1998
17219,3559
12735,1001
4998,424
8337,1375
9982,1807
15715,1331
7106,1470
14850,6451
10885,1556
21293,4684
3069,405
10897,7050
13248,1448
20531,6220
15413,451
14030,3294
14903,2267
9329,2562
879,16270
8319,1103
2451,1788
2742,1063
13326,1434
11429,1780
35103,5606
12224,1334
18580,2996
5265,1576
11575,758
17262,3032
2045,488
16352,2076
1789,1515
17234,512
3010,575
754,1900
7523,2619
19930,649
27564,4614
12121,1393
38430,11794
26766,1807
2432,4346
17632,2586
7843,552
27130,4842
7618,1085
39344,4682
26112,4837
13307,663
23041,4659
10785,6196
8861,1981
13761,928
9682,2552
8364,913
3238,405
26291,1036
12532,1511
5255,1384
-1115,3015
42647,14471
19555,2404
3959,1716
1651,686
4819,680
9139,1109
24007,6336
1976,373
9975,379
6734,2512
9352,1754
19389,3850
9691,1968
7009,2145
12664,1925
14937,2103
16536,1657
38701,5715
3021,543
28526,6102
18155,3522
23511,1169
8395,2514
29173,8858
5647,802
12648,1998
5776,1047
6711,636
9936,1275
17657,2173
28681,8275
10187,1166
4527,3184
33491,9203
3797,890
5188,6698
5927,541
848,517
4384,493
37891,11239
9917,1525
19890,3584
12111,850
36058,6098
2186,389
13998,2487
19344,1081
11139,1503
1270,840
19636,4699
5733,610
4998,821
13913,1946
12565,3616
28473,2309
4700,1900
9221,725
37518,4449
26848,3242
6708,918
12848,2207
6089,1593
13169,1784
6319,1854
20703,8181
2862,351
7549,3228
528,2205
30179,4844
8732,1186
20817,6326
11101,2353
7038,777
30987,7266
27670,10748
6179,2752
18784,2391
24973,6037
8425,706
12157,1767
-891,767
5513,2638
20030,4466
8921,875
13942,8368
17921,1343
5885,450
15903,1943
9677,2317
13283,2799
29211,4251
8912,1821
24251,2635
3132,856
21956,3724
6092,1710
7442,1131
2078,1067
20622,1158
10177,989
14205,1497
12625,634
7078,1817
13110,1423
7255,2154
16165,1019
9146,3478
5693,719
15472,1232
7380,1164
23156,3321
4099,542
15528,2066
49195,5680
9202,549
18184,601
6447,844
10267,3136
31092,2698
9908,1640
3928,892
14403,1902
16712,2196
6768,1153
23758,10921
12335,1966
14458,359
47170,11175
16570,1401
15858,1326
6364,793
4966,382
8762,2000
25047,2005
28841,2637
14505,4194
2902,478
17312,4797
8288,893
10561,3372
19812,10968
15091,1889
13096,843
13029,1894
21530,6119
10933,977
9486,4209
22956,3276
7905,1286
21386,4774
10114,2079
7922,2186
2731,1566
3226,384
37418,10245
19739,4366
6755,1049
10936,936
37087,6454
39136,7823
11074,1448
170898,23559
23686,1357
8075,1275
14977,2679
116503,12385
5493,1031
19080,758
15373,585
10894,871
32627,6275
12165,2595
7197,591
12119,2480
3302,1100
20309,2871
9043,1814
24481,1358
22503,1569
2715,499
16995,4991
5792,828
19798,2835
30119,3639
280,1542
4374,632
16268,3063
13148,2432
20803,5298
17267,2617
38987,35287
4520,2068
13183,3313
153,24843
22111,3443
16513,1656
19149,4091
15499,4755
14723,5891
6745,578
18677,2767
26491,19567
6045,1080
1307,1235
19563,9977
22557,5531
25111,2790
22016,3398
5052,436
8715,1309
7298,992
20252,1128
14649,414
3897,1281
14092,2724
3677,1280
17972,3114
3236,1850
15571,6423
28605,10479
31210,7015
8842,990
10385,986
8820,680
17590,4950
3543,1352
5481,1354
8221,1298
4115,364
11774,867
12956,1700
5091,722
8275,484
17853,6659
13070,2103
11232,829
29724,5879
9694,1377
20986,5560
4909,393
10701,1128
14683,2045
42069,5462
5517,583
22115,7492
11555,432
24616,4639
11732,1043
1583,569
1320,2527
25941,1466
19757,3305
4107,351
11450,985
4014,929
8137,1309
17130,5075
5298,588
17138,1977
23085,1779
6477,595
6657,1359
9153,1580
15425,4718
18788,3496
739,387
11065,3222
6969,1214
3925,461
11669,3774
55569,17893
13120,2591
7768,1384
14182,5024
11615,1383
14849,1052
21177,4301
15596,1698
7295,973
21773,2612
9356,5285
21778,4423
7483,581
6758,1659
7051,610
10117,880
20445,1971
11147,716
40221,6112
35299,4076
24400,5716
13547,1315
15625,1652
24140,4465
19834,1569
40385,6352
4257,1308
17787,1282
5541,974
14534,1931
6317,664
12232,1954
3400,1123
18960,8187
10090,2690
14122,953
28096,11300
36956,3838
10514,1562
4882,1116
2836,1843
7043,536
29502,2203
6774,557
673,848
1947,982
9311,669
8197,1339
4988,464
37553,5752
1835,463
4008,1782
16282,2097
14727,8734
3377,1424
34602,3027
387,631
9857,1059
13530,2499
4340,670
40745,13128
40331,8897
14420,2460
22739,3101
21737,2367
8608,1389
12794,9398
-492,34929
379,414
5010,4240
4947,1236
11931,2275
12053,1178
13407,1618
8508,424
42244,3814
27892,4277
26523,5377
33390,2922
23204,2685
7690,969
17956,2053
2859,416
11426,800
14616,1641
6942,1228
11039,2209
13956,4360
13810,2646
6099,1068
17212,1728
7003,514
3078,647
5059,772
15672,1835
9704,512
7495,498
20567,1193
14876,3342
10106,2082
19668,3038
10742,548
10837,482
5139,447
63943,10232
21194,3316
10690,5992
32431,7735
18312,1977
30390,15876
6009,2263
32390,8092
13705,1152
4522,977
22669,15856
-997,20670
9603,2411
8439,982
20131,2491
13125,1676
33221,5232
23002,4380
40715,7482
15358,4163
17771,1904
6293,714
27149,1814
38554,8463
14112,1740
9025,1104
2268,770
34680,12221
9742,1688
28903,6203
3410,385
13166,2981
27425,2832
1969,370
6482,774
9373,1244
20991,4325
23062,2645
32146,3932
5190,764
6775,692
24570,3278
28050,4875
17440,4189
10963,756
7592,1496
31384,2332
2197,356
19510,4622
9760,3457
7933,761
17097,1593
2501,488
5554,1335
11052,755
3567,1157
3142,373
21262,2706
25373,2934
11576,2274
17622,2970
10945,1652
9775,4168
13352,846
15953,792
24897,2011
12796,2081
6289,1852
16017,5632
20298,489
12461,1852
20282,9936
6382,1066
15804,4152
6173,1416
8392,1186
12783,2851
18251,6449
34088,6538
34479,7383
2592,591
9306,1100
5264,995
6629,644
6538,952
13410,2988
4550,1778
6042,942
16175,2105
17849,6917
23605,3045
5147,680
24004,4631
27641,7221
12937,2258
16818,979
32191,15936
24788,7183
15262,2900
1536,392
16108,2201
14300,3316
22529,2874
41329,12905
7384,3639
26240,3790
19939,2809
36039,8624
10724,2771
8045,1401
10217,457
9200,1834
7413,2135
17049,1059
9582,2802
9282,358
43725,8363
6945,1130
7539,5671
36340,4823
6807,1042
13995,2354
8612,772
20554,3396
8711,1343
9798,627
42508,13894
6013,443
12773,1805
39617,7137
8249,1161
26889,21237
11554,3086
5395,1149
6771,1616
8998,899
11625,2525
2541,560
22177,2650
2564,6809
15491,7681
34890,5118
24916,3497
50305,5404
8401,546
11539,6437
62536,17256
9140,1680
51761,4678
3437,610
10476,1805
4618,1207
17813,920
13230,5432
9460,737
7490,1100
36559,4182
8330,2690
2363,916
24486,3824
9336,994
9448,1334
3393,1073
10964,723
3397,867
27250,6444
20166,8321
3965,666
1619,641
5376,474
19257,1924
10432,1314
5200,521
9823,1359
41721,4785
12021,7437
9752,1662
72309,4433
17725,948
56276,22657
12275,1323
31240,4300
3482,1039
16150,1016
5007,1432
51108,2764
19175,1535
15278,776
15150,1627
14650,784
14072,2960
9490,1856
16460,2039
23596,2306
7580,2510
4710,927
24538,2209
16795,3148
3334,577
4456,456
10890,920
8498,363
7721,1059
8023,4217
17767,2243
6830,434
11211,1737
7863,1724
27225,7198
9545,1796
21015,3566
25445,6772
8121,1630
40766,5718
19244,2271
4956,1957
23293,3539
7908,1896
14136,1685
22463,2567
16210,4249
24755,2135
4925,2464
52840,3230
5329,378
4764,808
8439,1345
19120,2510
1666,645
14874,367
17780,1870
18251,10032
8332,1077
19764,2607
42032,1581
9820,2746
3589,3074
3013,859
4839,1177
11050,1199
5698,778
17100,3091
17589,1222
3401,463
15802,2112
13424,3126
3916,371
3878,4183
4706,3970
30648,8725
11496,4193
36204,3683
6213,1742
5388,475
2658,544
39284,14345
20065,2107
4626,805
9369,1161
41122,6575
13012,471
3907,1211
19344,3571
5920,503
6523,598
31434,9634
4018,1078
888,450
9086,508
25804,731
19033,7011
8346,2545
26130,3209
21121,3062
9209,401
14890,767
11962,2741
21200,3231
23816,1425
3468,668
3762,1083
26363,2718
16596,2484
7089,567
22607,1985
10326,2192
6892,4692
8414,1811
11311,4920
9439,1810
47471,9304
16953,1618
32037,3748
42701,2556
37380,5545
10620,5888
15754,2228
7838,1696
13796,537
11101,1180
13492,2559
7296,2355
5374,1166
9310,4272
5011,1626
23610,5757
23733,5419
10969,1143
2462,946
25721,12841
14590,1799
12942,2752
11942,1227
5092,402
31003,6271
14630,3259
29817,5208
15408,3575
4161,419
18204,2028
18031,17158
5894,450
18088,4111
23392,2288
23504,2795
7981,925
14369,1763
6156,1231
17348,2490
9742,2393
8414,1135
20431,4530
31498,5597
12377,1693
2928,486
16652,6285
4145,1048
10655,934
14546,1726
13269,1463
1858,906
11770,2363
11167,1631
51044,8424
9874,1425
13860,1182
18627,3364
21052,7008
4745,933
20057,9777
7405,1862
19073,3000
19265,4930
20097,893
1603,906
12363,5962
12494,4662
7274,366
6262,1348
91189,3457
8208,1022
8147,1033
7357,4298
32353,16585
2880,470
15409,5207
71809,7947
41784,3405
3499,736
8842,414
5302,601
29273,2585
36212,8537
8678,601
11668,392
7374,1169
23045,2963
6848,504
3437,476
49381,7006
22782,6401
6118,759
4452,4283
16912,1664
8908,1160
10300,580
1372,549
30546,4273
3054,614
33473,7818
6918,1177
10447,4242
31328,6884
6770,948
3980,970
4171,1478
17272,1435
4030,781
9919,1361
10559,1127
9750,1187
8679,2056
10841,1619
3616,481
27223,8215
35453,17147
16170,1381
8277,1048
8168,2007
35922,3228
2254,20549
28377,3807
6154,1154
17223,2493
11741,2153
3919,666
14616,1894
19420,6061
10357,765
3435,882
17040,760
36620,4207
6560,1046
16893,4015
30164,3271
26773,9223
6244,1025
54072,16947
5820,1058
10397,1269
9414,363
9119,2845
379,474
13453,746
1130,1336
4714,503
11443,1726
3080,851
12067,4247
12012,723
16047,5761
5584,670
3567,372
7048,1689
36705,6442
14702,3534
2496,441
29751,2202
14764,1364
11354,705
4072,915
4937,940
6267,811
28788,6264
1914,412
7303,1870
23514,5602
9442,2175
12736,1564
6877,906
41196,7671
6504,631
7530,1458
43443,16969
13983,7493
6809,1651
12709,3490
5519,506
21757,1884
9453,598
46802,13380
82001,14131
9575,1063
20683,1175
17113,2229
4829,905
6877,748
11106,1826
17112,1476
8034,2906
20295,902
6453,813
5153,1313
18607,6965
4695,601
6099,642
19964,5487
32812,12773
21332,1155
35778,9330
5211,515
377,592
10070,1185
25665,2388
5330,885
18315,3376
20685,2850
15161,4039
5844,839
20056,5780
34522,4797
6352,756
17171,4435
11067,1826
4367,1051
7283,10818
10623,2772
10925,390
8666,823
19406,3204
10582,2477
8995,502
5117,1080
5032,1052
12660,1110
24725,2925
13630,1483
34851,3442
7015,560
15353,2322
12458,2566
2882,723
31890,5201
10620,1868
8029,1309
5704,773
7547,953
6453,938
7746,1075
840,402
8255,1741
21632,4047
15397,1564
5907,415
11871,998
11645,1212
26921,7660
5143,1140
6113,3038
7782,2426
4065,446
10998,1562
4904,1244
24743,6259
17823,3274
7411,545
20519,1525
8827,456
11409,841
10338,764
20213,1073
9381,1525
3322,655
19231,3936
25904,2904
10407,1353
19391,3228
13836,1614
24980,5938
14361,1208
10405,1671
23567,2411
10032,1303
94758,34604
1564,467
34784,4653
5038,598
10712,1545
10739,9178
11820,2535
10432,759
27776,13187
19197,5309
14043,2031
6556,1142
19805,2146
6416,1211
2727,1399
8432,393
17893,1145
17916,3111
8301,1646
28519,1371
6855,684
23043,6137
7626,881
4234,482
15543,1337
8164,2745
4684,408
9492,1133
4502,1268
7412,10299
9806,1614
11584,2615
15332,3183
7834,1179
13964,3374
6674,854
8272,908
18864,2281
5043,517
23320,3257
15767,2266
15783,1339
21389,5062
7979,731
19341,2953
14203,3351
10194,2186
13999,5463
3127,691
27531,6626
27704,7250
11263,2080
17963,1810
17755,6050
23489,5598
12107,6167
9607,2890
9955,2327
15967,6635
24166,4329
17308,1207
16335,1872
37266,16240
26475,12735
16841,2539
46155,8711
17628,2145
5523,2439
11326,1947
13326,1358
14763,11106
26191,8391
11073,2456
6062,478
22789,1306
81087,18572
5193,1441
21640,4404
22578,2376
9970,1180
2046,700
31977,7879
4695,875
23304,8706
20378,3659
32010,1595
5652,1123
59449,8106
8363,1304
11130,1287
16376,3674
7747,1417
6654,605
64087,6722
36447,11619
13722,1967
3044,476
4213,8005
8824,1888
31474,7357
9666,2039
37185,7654
28688,6420
22835,5790
22243,5416
5973,1228
51697,2004
8796,1616
4945,2455
9800,645
26716,7537
18884,785
9250,346
28869,6998
11025,958
40456,12304
3627,2557
38294,9597
8942,1311
15080,3253
10384,7140
18268,3058
31672,6370
25381,9430
18930,1266
8276,895
21924,6373
5186,452
39927,10399
8823,1790
33039,4933
19118,4284
12709,1940
4973,1168
18738,4167
22661,5664
672,623
41228,8027
4019,865
7877,459
4035,642
14727,1760
12525,1884
5700,944
23318,6125
6257,978
4723,545
29639,4485
13746,4738
20014,3349
13121,2047
4589,516
7071,990
5883,417
6910,1161
49682,6429
7899,3009
5206,1766
22076,6803
22082,3148
11610,2697
11712,1616
17490,2878
18469,2300
51087,7898
11639,1586
2923,500
599,3054
1201,483
9446,4146
18049,4398
22191,1208
4959,391
14857,2551
10008,863
1533,554
10686,2892
21379,1814
30816,7319
12851,1516
9572,3616
18183,8075
13595,3926
25710,6412
8052,2405
9978,1678
5331,987
9572,1385
24763,2245
9113,1592
53866,8234
41201,7340
62315,5391
26837,5120
16431,5047
14778,1413
21215,1261
14011,1244
22833,6178
22348,7206
14021,1692
51555,12064
15050,3283
1441,468
8569,2594
15897,3401
41894,6439
27725,2742
28065,11330
19330,2960
16673,3602
10015,542
27724,6853
11549,1497
8771,1814
1788,481
6685,953
10193,2228
20669,7110
8635,815
3138,723
7176,1794
35141,3585
22570,5179
15573,2888
9758,2210
3725,464
1713,1015
42375,10265
8220,1611
32681,1959
4829,1274
8752,1109
19962,4122
4818,501
5028,516
21882,3259
9671,1527
10447,1255
10381,1099
8930,1388
16512,3200
5221,1752
19604,2630
46470,7381
21286,3145
44177,8371
20709,3336
13201,2394
12030,948
49436,10887
15074,1530
10550,5770
22945,1542
21695,1815
13027,1438
2442,442
12056,1394
16756,2284
32121,8511
4639,821
17376,1754
16545,3533
15546,1561
12849,760
13421,1622
13486,3655
50087,11921
5869,517
8887,389
8230,4560
20257,5692
5600,2343
13018,1104
14289,2753
9197,1074
8777,1644
10653,1185
45489,14941
25012,4445
11618,1604
11139,1134
17409,2506
6201,2891
31312,12340
16787,3071
24552,6427
23342,7632
19442,3139
20274,3344
36789,3821
2623,2899
15330,4371
10106,797
7741,680
2895,473
10043,2106
23534,2539
3826,1987
86162,9703
5804,585
6353,1784
10207,854
36769,9967
6296,1381
8029,1358
14963,2052
48447,9063
14656,936
12472,1678
24073,3813
6078,408
13540,2519
16797,1663
15771,1903
62950,10094
11489,1221
27749,7955
25034,3550
17138,1643
22264,7785
15054,1881
23613,3098
13200,1864
5272,799
18259,931
6549,3499
7065,833
29858,4068
7804,1309
49148,10013
6714,2351
8679,555
44232,16816
29955,2989
13595,1282
3935,1530
6043,1033
19094,1982
17038,2212
9913,1786
8146,523
5438,1079
36486,5662
15324,2984
9769,1223
20120,4081
10637,4564
7087,395
27715,3848
7134,580
33841,6170
8766,2546
8926,775
2678,913
11487,902
13329,1810
4055,428
46055,12517
39934,6139
8639,1966
52708,11363
6929,1408
7097,10472
12733,2698
45043,7403
3258,854
19725,3432
2111,1025
6886,894
6610,4131
5282,1077
6102,796
1547,1075
34792,5452
19976,2833
12933,2778
9526,1227
2698,1026
17565,3531
11306,1194
17304,3239
5102,820
11307,1140
28144,5902
16516,1988
32076,5543
6744,813
20458,7804
5823,1072
18780,1726
28362,6738
11333,1472
6486,839
54440,20315
14283,5546
46628,8828
14475,6938
21243,9997
14687,2972
66847,13261
22663,5927
29022,8071
17439,2535
7486,1483
45917,9913
10082,1581
14454,1608
22708,1078
20609,1996
12505,1979
12172,600
15410,1144
14109,1541
11510,2005
22806,5410
8873,1258
31499,12680
14992,1306
12255,529
25972,5654
8622,688
4847,515
13846,2695
27193,4017
16463,3305
34215,7565
17291,2679
20960,8139
5436,1820
20323,2209
27692,6515
5988,620
28305,11122
11432,2155
9949,2976
24038,2260
5514,447
9297,469
8637,2980
53994,13908
43168,1972
9321,1197
6316,1134
15219,3847
14905,1739
5860,851
5968,526
29847,1881
13214,1538
6985,1801
44371,4099
9080,2997
22338,5784
23872,4134
16374,5082
15908,1883
11219,1768
17537,5229
11239,2633
11853,1167
31777,7610
24213,1993
11318,1552
22157,1897
9900,1845
2563,441
32203,5217
11433,658
9732,1848
4489,721
15432,622
7591,1450
3503,896
12900,3368
41430,6024
11250,406
6439,574
15024,1410
14529,2881
6991,580
7588,1169
7404,591
3650,539
6067,818
18833,2436
23015,3051
8027,1094
6826,1084
11737,1417
8166,739
4263,1067
4850,1335
25170,4022
26660,2345
46258,7217
38700,5735
13371,2704
8614,1218
7236,1497
29171,6199
10652,924
11894,981
9114,2454
28010,3939
10945,4448
28496,1390
8101,1707
30887,3536
5471,1745
26103,3528
7932,667
9818,562
15396,5022
20377,1913
3971,2214
7583,857
8735,810
19236,6938
24294,9651
39051,5518
7128,1173
22862,1829
7236,1024
15956,910
11966,1350
13986,672
4179,1458
14302,3600
25195,2584
18615,1353
10705,1989
10231,2710
14427,6984
18507,4652
-175,22633
18796,1102
9637,2048
4438,491
57000,9576
8531,770
7298,657
12509,4013
4541,831
10016,511
11360,2397
17734,2139
18239,1625
5537,559
17248,862
16614,5048
28914,6824
14374,1806
15025,1371
42861,3304
8937,2441
715,563
20774,3453
3994,389
35672,3112
4071,2351
15412,11574
4333,588
38311,16800
19491,5593
24913,6227
4282,372
24125,2196
33057,7305
42927,9462
3472,464
989,524
19990,6376
23618,1793
12187,2759
5266,2179
7019,1059
3411,869
9301,1783
10431,1223
5173,921
8780,1245
14361,403
6898,4025
16124,893
14072,4673
28325,1898
20424,2678
35038,7518
43903,8500
35985,10416
9237,1319
6409,534
11610,918
26414,1169
5251,2209
7414,1177
3812,494
24691,6718
6971,1033
45152,11344
12176,1598
1167,740
14066,1178
14546,844
5292,460
16877,3718
10652,908
10095,1654
4417,490
7334,1496
31734,4608
10250,2443
22466,3167
23927,4231
4057,589
10631,753
43127,13993
7378,1110
9357,760
11433,4212
3853,593
6293,654
7388,1299
25734,8594
5393,1516
13046,2088
6299,1075
4695,1438
23887,5511
4845,529
2092,613
20426,5800
6859,548
14889,2697
43954,18177
27751,8249
26343,3389
20391,2332
9467,516
21486,1365
13781,2196
27116,1977
17397,3232
29737,4989
23834,4692
8417,2092
19573,2390
7925,1053
26140,2741
6250,857
36064,4212
14398,3108
24838,4473
23611,3425
9990,738
10493,1419
18286,2680
12721,3086
8970,693
3971,428
12059,1398
20428,2808
13734,2332
7876,2304
2430,814
4706,547
29194,6881
10812,1300
5495,1166
5313,1429
50770,3111
33135,6781
12425,4387
4603,601
6296,1389
-121,30750
19221,2314
5707,897
10230,1363
36409,6337
12853,4740
9134,1471
18016,2129
3004,461
442,1459
11506,8734
15752,1238
30319,10122
17012,1675
49412,3200
17991,2580
11786,4175
7951,1233
10082,2519
16468,6756
4194,579
31376,9304
8064,1858
23317,4653
14765,1577
10989,2520
16661,2086
12522,3913
5199,1775
15090,2771
8075,737
917,1369
25573,2493
11308,587
12970,5051
11638,1136
7134,1581
5512,1240
21445,5805
16491,4982
12671,2589
5834,967
28944,3387
15673,2592
21905,7278
12367,1678
20132,3998
11268,1888
19423,2237
9420,1265
12075,1392
8400,1809
21601,2967
15845,3209
18550,2214
7108,447
5965,647
13719,1941
14434,2110
5573,4184
2474,881
30030,11271
8825,3164
9381,1323
22233,5300
4666,1389
16037,2080
10184,649
7910,536
30194,7351
58142,5591
8893,581
15448,2074
25166,5431
36309,5664
36620,9029
9167,986
21926,5131
22512,3500
20656,2002
11346,5901
12040,2334
7460,847
21389,3997
10041,6306
5919,2644
9619,571
12074,872
20554,3080
38228,4511
7109,751
9075,1752
24051,4214
8360,447
62954,3408
14809,2434
19210,2716
9954,1450
25018,3974
7530,1987
337,18511
8131,2340
5458,972
12108,2419
27998,1172
5912,881
14442,1576
43280,6835
27277,2735
